cluster	gene
cluster:7496	292661
cluster:7496	5739
cluster:7496	19222
cluster:7497	117063
cluster:7497	5771
cluster:7497	19255
cluster:7498	19260
cluster:7498	26191
cluster:7498	295338
cluster:7499	284119
cluster:7499	19285
cluster:7499	287710
cluster:7500	5806
cluster:7500	19288
cluster:7500	689388
cluster:7502	503269
cluster:7502	64284
cluster:7502	19329
cluster:7503	19335
cluster:7503	367242
cluster:7503	51715
cluster:7507	19374
cluster:7507	5897
cluster:7507	295953
cluster:7508	10743
cluster:7508	303188
cluster:7508	19377
cluster:7509	19416
cluster:7509	64455
cluster:7509	51655
cluster:7511	19664
cluster:7511	679028
cluster:7511	3516
cluster:7512	11317
cluster:7512	362268
cluster:7512	19668
cluster:7514	19700
cluster:7514	366232
cluster:7514	28954
cluster:7515	19707
cluster:7515	85021
cluster:7516	389075
cluster:7516	19711
cluster:7516	50561
cluster:7517	24716
cluster:7517	5979
cluster:7517	19713
cluster:7521	680419
cluster:7521	20163
cluster:7521	6251
cluster:7522	20166
cluster:7522	6242
cluster:7522	297383
cluster:7523	6284
cluster:7523	295213
cluster:7523	20196
cluster:7524	20204
cluster:7524	113931
cluster:7524	51450
cluster:7525	390010
cluster:7525	293568
cluster:7525	20231
cluster:7526	29106
cluster:7526	20255
cluster:7526	116635
cluster:7528	29246
cluster:7528	50861
cluster:7528	20262
cluster:7529	6367
cluster:7529	117551
cluster:7529	20299
cluster:7531	56064
cluster:7531	27020
cluster:7533	29476
cluster:7533	2734
cluster:7533	20340
cluster:7534	300067
cluster:7534	23616
cluster:7534	20401
cluster:7536	20418
cluster:7536	53358
cluster:7536	114858
cluster:7537	316507
cluster:7537	20420
cluster:7537	56961
cluster:7539	20441
cluster:7539	64445
cluster:7539	6487
cluster:7540	362924
cluster:7540	6482
cluster:7540	20442
cluster:7543	298805
cluster:7543	20534
cluster:7543	22950
cluster:7546	311723
cluster:7546	20672
cluster:7546	54345
cluster:7547	117037
cluster:7547	20690
cluster:7548	55342
cluster:7548	84476
cluster:7548	20744
cluster:7550	22928
cluster:7550	308993
cluster:7550	20768
cluster:7553	291678
cluster:7553	7478
cluster:7553	20890
cluster:7554	20897
cluster:7554	64220
cluster:7554	363071
cluster:7557	20947
cluster:7557	23075
cluster:7557	293410
cluster:7559	6860
cluster:7559	64440
cluster:7559	20983
cluster:7560	21334
cluster:7560	29191
cluster:7560	6866
cluster:7561	6878
cluster:7561	288533
cluster:7561	21343
cluster:7562	21357
cluster:7562	363006
cluster:7562	6895
cluster:7563	83439
cluster:7563	312451
cluster:7563	21415
cluster:7564	21416
cluster:7564	679869
cluster:7564	6934
cluster:7565	8115
cluster:7565	690575
cluster:7565	21432
cluster:7567	21652
cluster:7567	294287
cluster:7567	5252
cluster:7568	21684
cluster:7568	6975
cluster:7568	292124
cluster:7569	294979
cluster:7569	132612
cluster:7569	21744
cluster:7570	297758
cluster:7570	21749
cluster:7570	7013
cluster:7572	7041
cluster:7572	21804
cluster:7572	84574
cluster:7573	21807
cluster:7573	8848
cluster:7573	498545
cluster:7574	21815
cluster:7574	7050
cluster:7574	316742
cluster:7575	680117
cluster:7575	21909
cluster:7575	3196
cluster:7582	197131
cluster:7582	499877
cluster:7582	22222
cluster:7583	558
cluster:7583	26362
cluster:7583	308444
cluster:7584	22262
cluster:7584	114768
cluster:7586	22289
cluster:7586	100310845
cluster:7586	7403
cluster:7591	6844
cluster:7591	24803
cluster:7591	22318
cluster:7592	22323
cluster:7592	7408
cluster:7592	361517
cluster:7593	64571
cluster:7593	22326
cluster:7593	11023
cluster:7594	305679
cluster:7594	7414
cluster:7594	22330
cluster:7596	26459
cluster:7596	79111
cluster:7596	10998
cluster:7597	140767
cluster:7597	22360
cluster:7597	291129
cluster:7598	29802
cluster:7598	365550
cluster:7598	22364
cluster:7601	100361947
cluster:7601	100361902
cluster:7601	22702
cluster:7601	132625
cluster:7603	22715
cluster:7603	346171
cluster:7603	361783
cluster:7604	22722
cluster:7604	55734
cluster:7604	311661
cluster:7605	295248
cluster:7605	51043
cluster:7605	22724
cluster:7606	22761
cluster:7606	161882
cluster:7606	691504
cluster:7609	22789
cluster:7609	289010
cluster:7613	298017
cluster:7613	10881
cluster:7613	11470
cluster:7614	11488
cluster:7614	4185
cluster:7614	360638
cluster:7617	64622
cluster:7617	11538
cluster:7617	23394
cluster:7621	298646
cluster:7621	11610
cluster:7621	57085
cluster:7623	57379
cluster:7623	399679
cluster:7623	11628
cluster:7625	258
cluster:7625	25376
cluster:7625	11698
cluster:7626	78963
cluster:7626	11783
cluster:7626	317
cluster:7628	7026
cluster:7628	11819
cluster:7628	113984
cluster:7629	9716
cluster:7629	11834
cluster:7629	366163
cluster:7630	395
cluster:7630	11856
cluster:7630	100363276
cluster:7631	11876
cluster:7631	9048
cluster:7631	362572
cluster:7632	11922
cluster:7632	63974
cluster:7632	500137
cluster:7633	295475
cluster:7633	11924
cluster:7633	63973
cluster:7635	487
cluster:7635	116601
cluster:7635	11937
cluster:7638	360672
cluster:7638	12009
cluster:7638	22994
cluster:7639	12048
cluster:7639	598
cluster:7639	24888
cluster:7640	604
cluster:7640	12053
cluster:7640	303836
cluster:7642	27018
cluster:7642	12070
cluster:7643	12125
cluster:7643	10018
cluster:7643	64547
cluster:7644	27302
cluster:7644	500245
cluster:7644	12154
cluster:7645	297333
cluster:7645	150572
cluster:7645	12180
cluster:7649	27101
cluster:7649	12301
cluster:7649	289144
cluster:7650	289054
cluster:7650	12316
cluster:7650	259266
cluster:7651	306260
cluster:7651	23473
cluster:7651	12339
cluster:7652	12633
cluster:7652	117279
cluster:7652	8837
cluster:7654	12364
cluster:7654	156117
cluster:7657	64044
cluster:7657	841
cluster:7657	12370
cluster:7658	12380
cluster:7658	25403
cluster:7658	831
cluster:7659	12421
cluster:7659	9821
cluster:7659	312927
cluster:7660	12448
cluster:7660	362485
cluster:7660	9134
cluster:7661	25819
cluster:7661	12457
cluster:7661	310395
cluster:7663	23607
cluster:7663	316258
cluster:7663	12488
cluster:7664	12589
cluster:7664	28981
cluster:7664	373066
cluster:7665	12614
cluster:7665	9620
cluster:7665	300128
cluster:7666	364388
cluster:7666	12684
cluster:7666	27141
cluster:7667	1154
cluster:7667	83681
cluster:7667	12700
cluster:7670	312826
cluster:7670	55907
cluster:7670	12764
cluster:7671	12794
cluster:7671	254263
cluster:7671	361705
cluster:7672	12799
cluster:7672	1267
cluster:7672	25275
cluster:7673	85251
cluster:7673	12822
cluster:7673	80781
cluster:7674	12927
cluster:7674	25414
cluster:7674	9564
cluster:7677	12985
cluster:7677	25610
cluster:7677	1440
cluster:7683	13193
cluster:7683	84394
cluster:7683	1641
cluster:7684	314961
cluster:7684	13196
cluster:7684	50807
cluster:7688	84497
cluster:7688	13350
cluster:7688	8694
cluster:7689	100912050
cluster:7689	13380
cluster:7689	22943
cluster:7689	293897
cluster:7699	365581
cluster:7699	13608
cluster:7699	10913
cluster:7702	100910896
cluster:7702	2001
cluster:7703	19009
cluster:7703	116545
cluster:7703	5463
cluster:7706	13864
cluster:7706	2063
cluster:7706	245980
cluster:7707	209086
cluster:7707	219285
cluster:7710	2155
cluster:7710	14068
cluster:7710	260320
cluster:7713	14154
cluster:7713	55527
cluster:7713	316131
cluster:7714	315745
cluster:7714	10116
cluster:7714	14155
cluster:7715	29349
cluster:7715	14179
cluster:7715	2253
cluster:7717	14221
cluster:7717	366140
cluster:7717	24147
cluster:7718	360627
cluster:7718	14230
cluster:7718	60681
cluster:7720	290652
cluster:7720	14232
cluster:7720	23770
cluster:7721	291906
cluster:7721	64400
cluster:7721	14339
cluster:7723	14391
cluster:7723	364738
cluster:7723	2553
cluster:7724	29141
cluster:7724	51083
cluster:7724	14419
cluster:7728	362004
cluster:7728	54834
cluster:7728	14547
cluster:7729	14548
cluster:7729	296995
cluster:7729	51650
cluster:7730	246766
cluster:7730	14594
cluster:7731	14601
cluster:7731	29446
cluster:7731	2691
cluster:7732	10888
cluster:7732	140595
cluster:7732	14608
cluster:7733	14610
cluster:7733	84694
cluster:7733	313126
cluster:7734	57369
cluster:7734	14617
cluster:7734	50564
cluster:7738	680149
cluster:7738	2792
cluster:7738	14699
cluster:7740	14709
cluster:7740	94235
cluster:7740	245986
cluster:7741	27232
cluster:7741	14711
cluster:7743	114511
cluster:7743	13723
cluster:7743	133418
cluster:7744	14836
cluster:7744	317715
cluster:7744	145258
cluster:7745	83445
cluster:7745	14840
cluster:7745	312793
cluster:7747	2954
cluster:7747	681913
cluster:7747	14874
cluster:7748	2969
cluster:7748	14886
cluster:7748	353256
cluster:7749	14950
cluster:7749	311545
cluster:7749	81502
cluster:7751	100504404
cluster:7751	294269
cluster:7751	3122
cluster:7755	388585
cluster:7755	15208
cluster:7755	79225
cluster:7756	15213
cluster:7756	155437
cluster:7756	23462
cluster:7762	25099
cluster:7762	3170
cluster:7762	15376
cluster:7765	15403
cluster:7765	3203
cluster:7765	685732
cluster:7765	100911511
cluster:7765	100909604
cluster:7766	297099
cluster:7766	15405
cluster:7766	3205
cluster:7768	24457
cluster:7768	3218
cluster:7768	15416
cluster:7769	15421
cluster:7769	3228
cluster:7769	300262
cluster:7770	15422
cluster:7770	315337
cluster:7770	3229
cluster:7772	15429
cluster:7772	3231
cluster:7772	288151
cluster:7773	288153
cluster:7773	3233
cluster:7773	15436
cluster:7774	313647
cluster:7774	50809
cluster:7774	15441
cluster:7776	15587
cluster:7776	8692
cluster:7776	64468
cluster:7777	81024
cluster:7777	3382
cluster:7777	15893
cluster:7778	498256
cluster:7778	15939
cluster:7778	51278
cluster:7781	10068
cluster:7781	16068
cluster:7781	84388
cluster:7782	84351
cluster:7782	16150
cluster:7782	3551
cluster:7783	117022
cluster:7783	7850
cluster:7783	16178
cluster:7784	16190
cluster:7784	3566
cluster:7784	25084
cluster:7785	84472
cluster:7785	16201
cluster:7785	3609
cluster:7786	27130
cluster:7786	16348
cluster:7786	313228
cluster:7789	84962
cluster:7789	85265
cluster:7789	16475
cluster:7791	16495
cluster:7791	3743
cluster:7791	365241
cluster:7793	117052
cluster:7793	16515
cluster:7793	3768
cluster:7794	3776
cluster:7794	170899
cluster:7794	16526
cluster:7796	113220
cluster:7796	16552
cluster:7796	313254
cluster:7799	289168
cluster:7799	22920
cluster:7799	16579
cluster:7800	300053
cluster:7800	16581
cluster:7800	90990
cluster:7801	127933
cluster:7801	246332
cluster:7801	16589
cluster:7801	498754
cluster:7803	16656
cluster:7803	313557
cluster:7803	59269
cluster:7805	16675
cluster:7805	450229
cluster:7805	342574
cluster:7809	3920
cluster:7809	24944
cluster:7809	16784
cluster:7810	16795
cluster:7810	9215
cluster:7811	27040
cluster:7811	16797
cluster:7811	81511
cluster:7813	16842
cluster:7813	51176
cluster:7813	161452
cluster:7814	16871
cluster:7814	170671
cluster:7814	8022
cluster:7816	289048
cluster:7816	56956
cluster:7816	16876
cluster:7818	16907
cluster:7818	299625
cluster:7818	84823
cluster:7819	360926
cluster:7819	84708
cluster:7819	16924
cluster:7820	117107
cluster:7820	51341
cluster:7820	16969
cluster:7822	56667
cluster:7822	207126
cluster:7822	17063
cluster:7823	17064
cluster:7823	22918
cluster:7823	84398
cluster:7824	23937
cluster:7824	10586
cluster:7824	680102
cluster:7825	23764
cluster:7825	366960
cluster:7825	17133
cluster:7826	17151
cluster:7826	362201
cluster:7826	23582
cluster:7827	17153
cluster:7827	4118
cluster:7827	25263
cluster:7830	9782
cluster:7830	29150
cluster:7830	17184
cluster:7832	29333
cluster:7832	4179
cluster:7832	17221
cluster:7836	17312
cluster:7836	216864
cluster:7836	64195
cluster:7836	10462
cluster:7837	4281
cluster:7837	17318
cluster:7837	54252
cluster:7838	168620
cluster:7838	25334
cluster:7838	17341
cluster:7839	17349
cluster:7839	310483
cluster:7839	4291
cluster:7842	4335
cluster:7842	17428
cluster:7843	360712
cluster:7843	17450
cluster:7843	27136
cluster:7844	17474
cluster:7844	338339
cluster:7844	362432
cluster:7845	366455
cluster:7845	17480
cluster:7845	4352
cluster:7846	17536
cluster:7846	4212
cluster:7846	311311
cluster:7847	59329
cluster:7847	17691
cluster:7850	17760
cluster:7850	29457
cluster:7850	4135
cluster:7854	17870
cluster:7854	24581
cluster:7856	17912
cluster:7856	4430
cluster:7856	117057
cluster:7857	4654
cluster:7857	17927
cluster:7857	337868
cluster:7859	313929
cluster:7859	17977
cluster:7859	8648
cluster:7861	311658
cluster:7861	18019
cluster:7861	4773
cluster:7862	308983
cluster:7862	18020
cluster:7862	84901
cluster:7863	18035
cluster:7863	4792
cluster:7863	25493
cluster:7865	18129
cluster:7865	29492
cluster:7865	4853
cluster:7866	18140
cluster:7866	316129
cluster:7866	29128
cluster:7867	4880
cluster:7867	18159
cluster:7867	114593
cluster:7868	18196
cluster:7868	25247
cluster:7868	27065
cluster:7869	360462
cluster:7869	123803
cluster:7869	18203
cluster:7870	170392
cluster:7870	18302
cluster:7870	294559
cluster:7874	23440
cluster:7874	294640
cluster:7874	18420
cluster:7875	18423
cluster:7875	5013
cluster:7875	25646
cluster:7878	5127
cluster:7878	18555
cluster:7878	81741
cluster:7879	27250
cluster:7879	64031
cluster:7879	18569
cluster:7880	18570
cluster:7880	10016
cluster:7880	308061
cluster:7881	18599
cluster:7881	29943
cluster:7881	54282
cluster:7882	29520
cluster:7882	51702
cluster:7882	18601
cluster:7883	18602
cluster:7883	29512
cluster:7883	23569
cluster:7884	364052
cluster:7884	18611
cluster:7884	8682
cluster:7885	63840
cluster:7885	8864
cluster:7885	18627
cluster:7886	8863
cluster:7886	18628
cluster:7886	78962
cluster:7887	5202
cluster:7887	685607
cluster:7887	18637
cluster:7888	5218
cluster:7888	18647
cluster:7888	362316
cluster:7889	25513
cluster:7889	5295
cluster:7889	18708
cluster:7892	26279
cluster:7892	298579
cluster:7892	18782
cluster:7893	23646
cluster:7893	361527
cluster:7893	18807
cluster:7894	18814
cluster:7894	84377
cluster:7895	246238
cluster:7895	51297
cluster:7895	18843
cluster:7896	18933
cluster:7896	5396
cluster:7896	266813
cluster:7898	25833
cluster:7898	116544
cluster:7898	18988
cluster:7899	25664
cluster:7899	19016
cluster:7899	5468
cluster:7900	24656
cluster:7900	19110
cluster:7904	24686
cluster:7904	19122
cluster:7904	5621
cluster:7906	19143
cluster:7906	6768
cluster:7906	114093
cluster:7908	19221
cluster:7908	29602
cluster:7908	5738
cluster:7909	19249
cluster:7909	5783
cluster:7909	498331
cluster:7915	304474
cluster:7915	57605
cluster:7915	19679
cluster:7917	19726
cluster:7917	5991
cluster:7918	6007
cluster:7918	6006
cluster:7918	60414
cluster:7918	19746
cluster:7919	19752
cluster:7919	6035
cluster:7919	305844
cluster:7919	364304
cluster:7919	364303
cluster:7920	100910646
cluster:7920	19820
cluster:7920	317241
cluster:7920	51132
cluster:7921	171039
cluster:7921	19894
cluster:7921	22895
cluster:7922	19935
cluster:7922	6150
cluster:7922	64360
cluster:7923	20182
cluster:7923	6257
cluster:7923	361801
cluster:7924	6275
cluster:7924	20198
cluster:7924	24615
cluster:7925	6277
cluster:7925	85247
cluster:7925	20200
cluster:7927	20273
cluster:7927	6334
cluster:7927	29710
cluster:7929	29397
cluster:7929	6356
cluster:7929	20292
cluster:7931	10500
cluster:7931	20360
cluster:7931	29744
cluster:7934	20416
cluster:7934	85385
cluster:7934	6464
cluster:7936	26999
cluster:7936	76884
cluster:7937	20445
cluster:7937	55808
cluster:7937	287920
cluster:7938	256435
cluster:7938	29758
cluster:7938	20447
cluster:7939	20448
cluster:7939	27090
cluster:7939	407764
cluster:7940	6494
cluster:7940	361710
cluster:7940	20469
cluster:7948	20671
cluster:7948	312936
cluster:7948	64321
cluster:7949	290317
cluster:7949	20680
cluster:7949	83595
cluster:7950	30812
cluster:7950	302993
cluster:7950	20681
cluster:7951	53340
cluster:7951	20686
cluster:7951	85244
cluster:7952	6670
cluster:7952	20687
cluster:7952	367846
cluster:7953	314711
cluster:7953	20728
cluster:7953	121599
cluster:7954	408233
cluster:7954	20731
cluster:7954	27290
cluster:7955	20733
cluster:7955	10653
cluster:7955	292770
cluster:7957	296472
cluster:7957	6725
cluster:7957	20811
cluster:7959	301127
cluster:7959	148066
cluster:7959	20834
cluster:7960	20848
cluster:7960	25125
cluster:7960	6774
cluster:7962	10733
cluster:7962	20873
cluster:7962	310344
cluster:7963	20913
cluster:7963	252983
cluster:7963	303443
cluster:7964	20962
cluster:7964	50511
cluster:7964	25561
cluster:7965	20970
cluster:7965	116673
cluster:7965	9672
cluster:7966	6899
cluster:7966	21380
cluster:7966	360737
cluster:7967	6913
cluster:7967	500213
cluster:7967	21384
cluster:7968	21387
cluster:7968	303399
cluster:7968	9496
cluster:7969	21428
cluster:7969	360631
cluster:7969	6945
cluster:7970	7343
cluster:7970	25574
cluster:7970	21429
cluster:7971	21647
cluster:7971	100041639
cluster:7971	100041586
cluster:7971	6991
cluster:7973	83659
cluster:7973	21689
cluster:7973	85270
cluster:7975	51368
cluster:7975	300988
cluster:7975	21767
cluster:7976	51298
cluster:7976	299599
cluster:7976	21830
cluster:7977	399687
cluster:7977	360570
cluster:7977	360013
cluster:7979	360548
cluster:7979	21944
cluster:7979	8742
cluster:7980	21945
cluster:7980	83631
cluster:7980	9191
cluster:7981	362788
cluster:7981	22031
cluster:7981	7187
cluster:7982	22040
cluster:7982	100049583
cluster:7982	11277
cluster:7984	22116
cluster:7984	60385
cluster:7984	292890
cluster:7985	7286
cluster:7985	22156
cluster:7986	361537
cluster:7986	7305
cluster:7986	22177
cluster:7988	7337
cluster:7988	22215
cluster:7988	361585
cluster:7990	311864
cluster:7990	83549
cluster:7990	22245
cluster:7993	51393
cluster:7993	22368
cluster:7993	29465
cluster:7995	22381
cluster:7995	680354
cluster:7995	51186
cluster:7997	58525
cluster:7997	22404
cluster:7997	314598
cluster:7998	22437
cluster:7998	100910104
cluster:7998	165904
cluster:8001	54414
cluster:8001	22619
cluster:8001	363045
cluster:8003	7707
cluster:8003	58820
cluster:8003	22661
cluster:8008	23414
cluster:8008	314930
cluster:8008	22762
cluster:8009	22763
cluster:8009	51663
cluster:8009	365703
cluster:8013	59344
cluster:8013	23801
cluster:8013	287424
cluster:8014	23621
cluster:8014	23821
cluster:8014	29392
cluster:8015	28316
cluster:8015	363948
cluster:8015	23836
cluster:8017	9988
cluster:8017	23857
cluster:8018	23873
cluster:8018	55179
cluster:8021	64395
cluster:8021	23885
cluster:8021	312516
cluster:8022	23892
cluster:8022	50566
cluster:8022	26585
cluster:8023	289264
cluster:8023	64388
cluster:8023	23893
cluster:8024	10870
cluster:8024	23900
cluster:8024	474146
cluster:8025	23908
cluster:8025	292155
